50,94
100,199
150,331
200,430
250,545
300,661
350,766
400,906
450,1053
500,1173
550,1281
600,1243
650,787
700,863
750,917
800,973
850,1054
900,1067
950,1139
1000,1189
1050,1227
1100,1298
1150,1342
1200,1397
1250,1506
1300,1539
1350,1569
1400,1740
1450,1746
1500,1810
1550,1831
1600,1840
1650,1904
1700,1992
1750,2052
1800,2076
1850,2187
1900,2172
1950,2242
2000,2337
2050,2368
2100,2427
2150,2479
2200,2559
2250,2638
2300,2663
2350,2716
2400,2783
2450,2871
2500,2887
2550,2963
2600,2987
2650,3074
2700,3389
2750,3293
2800,3298
2850,3343
2900,3371
2950,3420
3000,3540
3050,3540
3100,3594
3150,3668
3200,3706
3250,3763
3300,3836
3350,3869
3400,4026
3450,4225
3500,4128
3550,4109
3600,4199
3650,4242
3700,4299
3750,4417
3800,4453
3850,4514
3900,4576
3950,4634
4000,4713
4050,4770
4100,4838
4150,4856
4200,4943
4250,4977
4300,5039
4350,5139
4400,5174
4450,5251
4500,5321
4550,5354
4600,5396
4650,5469
4700,5513
4750,5586
4800,5644
4850,5859
4900,5793
4950,5827
5000,5924
5050,5931
5100,5992
5150,6416
5200,6392
5250,6443
5300,6265
5350,6489
5400,6481
5450,6428
5500,6451
5550,6509
5600,6771
5650,6650
5700,6688
5750,6800
5800,6818
5850,6894
5900,6908
5950,7022
6000,7041
6050,7114
6100,7180
6150,7260
6200,7300
6250,7359
6300,7400
6350,7516
6400,7534
6450,7622
6500,7706
6550,7740
6600,7781
6650,7869
6700,8124
6750,7991
6800,8023
6850,8103
6900,8135
6950,8251
7000,8249
7050,8325
7100,8713
7150,8617
7200,8572
7250,8576
7300,8611
7350,8675
7400,8716
7450,8786
7500,8819
7550,8915
7600,8949
7650,9075
7700,9205
7750,9173
7800,9191
7850,9268
7900,9320
7950,9406
8000,9452
8050,9524
8100,9742
8150,9657
8200,9669
8250,9818
8300,9803
8350,9862
8400,9891
8450,10002
8500,10055
8550,10317
8600,10375
8650,10232
8700,10262
8750,10559
8800,11211
8850,10913
8900,10899
8950,10878
9000,11037
9050,11148
9100,11176
9150,11275
9200,11258
9250,11038
9300,11137
9350,11291
9400,11407
9450,11517
9500,11567
9550,11708
9600,11910
9650,12373
9700,12493
9750,12323
9800,12343
9850,12059
9900,12133
9950,12457
10000,12519
10050,12681
10100,12654
10150,12579
10200,12783
10250,12722
10300,12409
10350,12543
10400,12455
10450,12453
10500,12556
10550,12635
10600,13182
10650,13180
10700,13276
10750,13005
10800,12907
10850,12963
10900,13012
10950,13037
11000,13095
11050,13150
11100,13264
11150,13278
11200,13350
11250,14209
11300,13752
11350,13662
11400,14006
11450,13710
11500,13679
11550,13761
11600,13898
11650,14236
11700,14129
11750,13975
11800,14056
11850,14121
11900,14205
11950,14248
12000,14716
12050,14566
12100,14626
12150,14651
12200,14601
12250,14651
12300,14828
12350,14817
12400,14822
12450,14843
12500,14937
12550,14946
12600,15000
12650,15109
12700,15197
12750,15818
12800,16382
12850,16398
12900,16029
12950,16065
13000,15786
13050,15835
13100,15961
13150,16154
13200,15748
13250,16551
13300,16237
13350,16840
13400,16067
13450,16550
13500,16273
13550,16392
13600,16265
13650,16390
13700,16355
13750,16652
13800,16460
13850,16555
13900,16593
13950,16668
14000,17364
14050,17447
14100,17266
14150,17525
14200,17591
14250,17515
14300,17283
14350,17362
14400,17356
14450,17291
14500,17794
14550,17409
14600,17509
14650,17624
14700,17730
14750,18541
14800,18048
14850,17828
14900,17864
14950,17890
15000,18628
15050,18165
15100,18131
15150,18047
15200,18344
15250,18184
15300,18276
15350,18291
15400,18379
15450,18788
15500,18428
15550,18534
15600,18614
15650,18694
15700,18678
15750,18816
15800,18833
15850,18887
15900,18983
15950,19072
16000,19109
16050,19144
16100,19202
16150,19945
16200,19350
16250,19401
16300,19458
16350,19538
16400,19628
16450,19747
16500,19941
