50,2
100,3
150,4
200,5
250,6
300,7
350,8
400,9
450,10
500,12
550,13
600,15
650,15
700,17
750,17
800,19
850,20
900,21
950,23
1000,24
1050,25
1100,26
1150,27
1200,28
1250,29
1300,30
1350,31
1400,33
1450,34
1500,34
1550,36
1600,37
1650,37
1700,39
1750,41
1800,42
1850,43
1900,43
1950,45
2000,46
2050,47
2100,48
2150,50
2200,51
2250,53
2300,53
2350,55
2400,56
2450,57
2500,58
2550,58
2600,60
2650,62
2700,63
2750,64
2800,65
2850,66
2900,67
2950,69
3000,82
3050,71
3100,73
3150,73
3200,74
3250,75
3300,77
3350,78
3400,78
3450,79
3500,81
3550,83
3600,84
3650,85
3700,86
3750,87
3800,88
3850,90
3900,92
3950,92
4000,94
4050,94
4100,96
4150,97
4200,99
4250,100
4300,101
4350,102
4400,104
4450,105
4500,106
4550,107
4600,109
4650,110
4700,111
4750,112
4800,112
4850,114
4900,115
4950,116
5000,145
5050,66
5100,66
5150,67
5200,67
5250,68
5300,69
5350,72
5400,70
5450,71
5500,72
5550,71
5600,73
5650,73
5700,74
5750,75
5800,76
5850,76
5900,77
5950,78
6000,78
6050,78
6100,79
6150,80
6200,81
6250,81
6300,81
6350,83
6400,84
6450,84
6500,85
6550,85
6600,86
6650,87
6700,87
6750,88
6800,89
6850,89
6900,90
6950,91
7000,92
7050,92
7100,93
7150,93
7200,94
7250,95
7300,95
7350,104
7400,97
7450,97
7500,97
7550,98
7600,99
7650,100
7700,100
7750,101
7800,102
7850,102
7900,103
7950,103
8000,104
8050,105
8100,105
8150,107
8200,108
8250,108
8300,109
8350,110
8400,110
8450,111
8500,112
8550,112
8600,113
8650,112
8700,113
8750,114
8800,115
8850,115
8900,116
8950,117
9000,117
9050,118
9100,118
9150,125
9200,120
9250,121
9300,121
9350,122
9400,122
9450,124
9500,125
9550,125
9600,126
9650,127
9700,127
9750,128
9800,128
9850,130
9900,130
9950,130
10000,131
10050,131
10100,132
10150,132
10200,133
10250,135
10300,135
10350,136
10400,137
10450,137
10500,138
10550,138
10600,138
10650,154
10700,131
10750,132
10800,132
10850,132
10900,133
10950,134
11000,134
11050,135
11100,136
11150,137
11200,138
11250,138
11300,139
11350,140
11400,141
11450,140
11500,140
11550,141
11600,142
11650,142
11700,143
11750,144
11800,145
11850,145
11900,145
11950,165
12000,179
12050,159
12100,148
12150,149
12200,149
12250,150
12300,150
12350,151
12400,179
12450,163
12500,153
12550,153
12600,155
12650,156
12700,156
12750,157
12800,158
12850,157
12900,158
12950,159
13000,159
13050,184
13100,160
13150,161
