0,0
50,1
100,2
150,5
200,9
250,11
300,15
350,17
400,23
450,25
500,17
550,19
600,20
650,22
700,23
750,25
800,30
850,33
900,34
950,36
1000,43
1050,45
1100,47
1150,48
1200,50
1250,54
1300,57
1350,57
1400,63
1450,66
1500,69
1550,71
1600,76
1650,80
1700,85
1750,87
1800,90
1850,104
1900,103
1950,105
2000,110
2050,109
2100,112
2150,118
2200,125
2250,134
2300,136
2350,139
2400,140
2450,143
2500,149
2550,149
2600,154
2650,158
2700,157
2750,162
2800,166
2850,178
2900,182
2950,186
3000,182
3050,185
3100,191
3150,201
3200,200
3250,199
3300,206
3350,212
3400,213
3450,218
3500,228
3550,229
3600,235
3650,239
3700,255
3750,272
3800,263
3850,275
3900,278
3950,278
4000,284
4050,289
4100,286
4150,288
4200,290
4250,293
4300,309
4350,303
4400,301
4450,309
4500,327
4550,328
4600,336
4650,338
4700,344
4750,341
4800,344
4850,346
4900,354
4950,353
5000,358
5050,381
5100,381
5150,388
5200,389
5250,392
5300,399
5350,421
5400,426
5450,429
5500,430
5550,451
5600,441
5650,452
5700,452
5750,455
5800,463
5850,463
5900,465
5950,467
6000,471
6050,473
6100,493
6150,485
6200,490
6250,514
6300,525
6350,525
6400,536
6450,540
6500,583
6550,565
6600,564
6650,570
6700,564
6750,570
6800,567
6850,579
6900,591
6950,595
7000,606
7050,621
7100,613
7150,616
7200,616
7250,630
7300,644
7350,628
7400,628
7450,635
7500,673
7550,767
7600,766
7650,780
7700,763
7750,688
7800,672
7850,676
7900,678
7950,708
8000,712
8050,826
8100,861
8150,799
8200,730
8250,772
8300,859
8350,849
8400,811
8450,783
8500,826
8550,837
8600,802
8650,778
8700,791
8750,828
8800,826
8850,809
8900,792
8950,806
9000,845
9050,848
9100,846
9150,812
9200,827
9250,867
9300,872
9350,839
9400,841
9450,913
9500,927
9550,918
9600,909
9650,894
9700,942
9750,950
9800,911
9850,953
9900,963
9950,963
10000,944
10050,979
10100,980
10150,951
10200,983
10250,985
10300,982
10350,990
10400,993
10450,996
10500,1025
10550,1009
10600,1017
10650,1086
10700,1076
10750,1102
10800,1098
10850,1089
10900,1102
10950,1089
11000,1107
11050,1112
11100,1137
11150,1120
11200,1116
11250,1132
11300,1131
11350,1122
11400,1135
11450,1180
11500,1220
11550,1213
11600,1202
11650,1194
11700,1203
11750,1239
11800,1236
11850,1219
11900,1292
11950,1334
12000,1276
12050,1278
12100,1283
12150,1307
12200,1300
12250,1291
12300,1301
12350,1323
12400,1330
12450,1315
12500,1334
12550,1349
12600,1341
12650,1344
12700,1355
12750,1371
12800,1402
12850,1408
12900,1407
12950,1441
13000,1425
13050,1441
13100,1436
13150,1463
13200,1450
13250,1451
13300,1466
13350,1480
13400,1462
13450,1473
13500,1474
13550,1508
13600,1489
13650,1510
13700,1510
13750,1524
13800,1512
13850,1521
13900,1534
13950,1549
14000,1527
14050,1571
14100,1563
14150,1550
14200,1548
14250,1546
14300,1578
14350,1565
14400,1566
14450,1573
14500,1593
14550,1598
14600,1595
14650,1590
14700,1629
14750,1619
14800,1614
14850,1615
14900,1647
14950,1633
15000,1645
15050,1638
15100,1666
15150,1655
15200,1668
15250,1659
15300,1702
15350,1679
15400,1677
15450,1702
15500,1734
15550,1709
15600,1732
15650,1731
15700,1796
15750,1731
15800,1753
15850,1734
15900,1742
15950,1755
16000,1745
16050,1746
16100,1775
16150,1854
16200,1867
16250,1841
16300,1840
16350,1859
16400,1865
16450,1851
16500,1852
16550,1891
16600,1880
16650,1891
16700,1942
16750,1881
16800,1894
16850,1905
16900,1995
16950,1910
17000,1936
17050,1913
17100,1930
17150,1949
17200,1983
17250,2009
17300,2037
17350,2081
17400,2049
17450,2036
17500,2037
17550,2033
17600,2045
17650,2043
17700,2050
17750,2064
17800,2063
17850,2073
17900,2077
17950,2101
18000,2105
18050,2116
18100,2098
18150,2112
18200,2126
18250,2108
18300,2129
18350,2126
18400,2143
18450,2167
18500,2138
18550,2162
18600,2170
18650,2168
18700,2166
18750,2184
18800,2248
18850,2250
18900,2275
18950,2258
19000,2255
19050,2277
19100,2282
19150,2274
19200,2308
19250,2287
19300,2287
19350,2400
19400,2384
19450,2385
19500,2421
19550,2398
19600,2392
19650,2434
19700,2404
19750,2432
19800,2442
19850,2439
19900,2428
19950,2455
20000,2444
20050,2447
20100,2468
20150,2482
20200,2466
20250,2502
20300,2490
20350,2482
20400,2510
20450,2512
20500,2525
20550,2538
20600,2512
20650,2533
20700,2543
20750,2567
20800,2553
20850,2570
20900,2547
20950,2587
21000,2566
21050,2611
21100,2598
21150,2603
21200,2588
21250,2627
21300,2608
21350,2630
21400,2605
21450,2641
21500,2638
21550,2654
21600,2650
21650,2664
21700,2656
21750,2681
21800,2667
21850,2683
21900,2685
21950,2694
22000,2687
22050,2720
22100,2700
22150,2741
22200,2709
22250,2824
22300,2808
22350,2826
22400,2811
22450,2852
22500,2820
22550,2855
22600,2847
22650,2883
22700,2868
22750,2876
22800,2870
22850,2985
22900,3088
22950,3020
23000,3084
23050,3112
23100,3120
23150,3071
23200,3134
23250,3098
23300,3007
23350,3037
23400,3025
23450,3067
23500,3028
23550,3053
23600,3056
23650,3053
23700,3067
23750,3081
23800,3082
23850,3097
23900,3107
23950,3100
24000,3108
24050,3111
24100,3126
24150,3125
24200,3142
24250,3144
24300,3196
24350,3278
24400,3220
24450,3248
24500,3229
24550,3211
24600,3220
24650,3312
24700,3290
24750,3308
24800,3366
24850,3334
24900,3438
24950,3307
25000,3369
25050,3317
25100,3367
25150,3331
25200,3381
25250,3338
25300,3446
25350,3431
25400,3385
25450,3360
25500,3405
25550,3395
25600,3413
25650,3382
25700,3413
25750,3415
25800,3419
25850,3421
25900,3450
25950,3438
26000,3451
26050,3460
26100,3457
26150,3451
26200,3511
26250,3469
26300,3491
26350,3478
26400,3521
26450,3502
26500,3529
26550,3516
26600,3633
26650,3606
26700,3636
26750,3642
26800,3656
26850,3644
26900,3663
26950,3659
27000,3690
27050,3679
27100,3708
27150,3679
27200,3730
27250,3703
27300,3722
27350,3696
27400,3754
27450,3720
27500,3740
27550,3723
27600,3763
27650,3751
27700,3756
27750,3763
27800,3786
27850,3771
27900,3898
27950,3890
28000,3910
28050,3890
28100,3937
28150,3903
28200,3937
28250,3913
28300,3942
28350,3929
28400,4051
28450,3990
28500,3980
28550,3970
28600,4019
28650,4000
28700,4027
28750,4028
28800,4040
28850,4015
28900,4037
28950,4030
29000,4067
29050,4035
29100,4079
29150,4058
29200,4086
29250,4078
29300,4087
29350,4092
29400,4112
29450,4073
29500,4118
29550,4095
29600,4134
29650,4112
29700,4157
29750,4132
29800,4150
29850,4142
29900,4165
29950,4260
30000,4310
30050,4278
30100,4298
30150,4283
30200,4316
30250,4321
30300,4349
30350,4303
30400,4350
30450,4323
30500,4379
30550,4363
30600,4370
30650,4342
30700,4400
30750,4389
30800,4398
30850,4378
30900,4420
30950,4398
31000,4434
31050,4401
31100,4447
31150,4421
31200,4480
31250,4451
31300,4462
31350,4457
31400,4487
31450,4488
31500,4494
31550,4474
31600,4515
31650,4497
31700,4536
31750,4516
31800,4540
31850,4511
31900,4554
31950,4533
32000,4566
32050,4649
32100,4706
32150,4681
32200,4714
32250,4703
32300,4718
32350,4703
32400,4734
32450,4727
